Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode,high_lead_time,late_delivery,low_profit,high_discount,delivery_delayed,order_cancelled,lat_bin,lon_bin,location,risk_score,Risk_level,supplier_risk_avg,region_risk_density,location_enc,Order Status_enc,Delivery Status_enc,Shipping Mode_enc,risk_encoded,Predicted_Risk,Order_Date
PAYMENT,4,4,24.57999992,327.75,Shipping on time,0,73,Sporting Goods,Caguas,Puerto Rico,Basia,19461,Watts,31289,Consumer,PR,5918 Golden Beacon Freeway,725,2,Fitness,18.28713608,-66.03705597,Pacific Asia,Delhi,India,19461,1/13/2018 1:36,75908.0,1360.0,0.0,0.0,179223.0,327.75,0.079999998,1.0,327.75,327.75,24.57999992,South Asia,Delhi,PENDING_PAYMENT,1360.0,73.0,Smart watch ,327.75,1/17/2018 1:36,Standard Class,0,0,0,0,0,0,18.3,-66.0,Puerto Rico,0.23577589794421633,Low,0.23577589794421633,0.4874795469539309,1,6,3,3,0,Medium,2018-01-13 01:36:00
DEBIT,4,2,34.40000153,122.8399963,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,7765,Costa,45724,Consumer,PR,5025 Sunny Farm,725,4,Apparel,18.26325989,-66.37057495,LATAM,Santiago de Chile,Chile,7765,1/22/2017 12:57,51553.0,403.0,7.150000095,0.059999999,128840.0,129.9900055,0.280000001,1.0,129.9900055,122.8399963,34.40000153,South America,Santiago de Chile,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1/26/2017 12:57,Second Class,0,1,0,0,0,0,18.3,-66.4,Puerto Rico,0.6382312345588782,High,0.6382312345588782,0.4874795469539309,1,2,1,2,2,High,2017-01-22 12:57:00
TRANSFER,4,4,15.0,132.7700043,Shipping on time,0,29,Shop By Sport,Los Angeles,EE. UU.,Mary,11720,Smith,21490,Consumer,CA,5530 Emerald Elk Mews,90003,5,Golf,33.9598465,-118.3780823,Africa,Abidjan,Costa de Marfil,11720,1/9/2017 21:54,50688.0,627.0,27.19000053,0.170000002,126672.0,39.99000168,0.109999999,4.0,159.9600067,132.7700043,15.0,West Africa,Lagunes,PROCESSING,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,1/13/2017 21:54,Standard Class,0,0,0,0,0,0,34.0,-118.4,EE. UU.,0.2534777782055641,Low,0.2534777782055641,0.35175171341361916,0,7,3,3,0,High,2017-01-09 21:54:00
DEBIT,4,4,110.3199997,324.4700012,Shipping on time,0,73,Sporting Goods,Anaheim,EE. UU.,Demetria,16701,Hall,91958,Consumer,CA,5768 Gentle Nectar Chase,92805,2,Fitness,33.83805847,-117.9110107,Pacific Asia,Chengdu,China,16701,12/3/2017 18:39,73148.0,1360.0,3.279999971,0.01,176463.0,327.75,0.340000004,1.0,327.75,324.4700012,110.3199997,Eastern Asia,Sichuan,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/7/2017 18:39,Standard Class,0,0,0,0,0,0,33.8,-117.9,EE. UU.,0.22242101525345354,Low,0.22242101525345354,0.35175171341361916,0,2,3,3,0,Low,2017-12-03 18:39:00
DEBIT,6,4,4.789999962,35.99000168,Late delivery,1,29,Shop By Sport,Chula Vista,EE. UU.,James,673,Smith,75634,Corporate,CA,5953 Sleepy Heights,91911,5,Golf,32.65029907,-117.0454941,Pacific Asia,Xiaogan,China,673,1/2/2016 4:02,25085.0,627.0,4.0,0.100000001,62860.0,39.99000168,0.129999995,1.0,39.99000168,35.99000168,4.789999962,Eastern Asia,Hubei,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,1/8/2016 4:02,Standard Class,1,1,1,0,0,0,32.7,-117.0,EE. UU.,0.5583233361761364,Medium,0.5583233361761364,0.35175171341361916,0,2,1,3,1,Low,2016-01-02 04:02:00
DEBIT,5,4,-24.8199997,114.3899994,Late delivery,1,18,Men's Footwear,Fresno,EE. UU.,Ryan,7345,Smith,112052,Corporate,CA,3369 Clear Fox Landing,93727,4,Apparel,36.78113174,-119.7815475,Pacific Asia,Melbourne,Australia,7345,10/31/2015 10:57,20789.0,403.0,15.60000038,0.119999997,51961.0,129.9900055,-0.219999999,1.0,129.9900055,114.3899994,-24.8199997,Oceania,Victoria,ON_HOLD,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,11/5/2015 10:57,Standard Class,1,1,1,0,0,0,36.8,-119.8,EE. UU.,0.5370919084875981,Low,0.5370919084875981,0.35175171341361916,0,3,1,3,0,High,2015-10-31 10:57:00
TRANSFER,3,4,9.0,150.0,Shipping canceled,0,24,Women's Apparel,Aurora,EE. UU.,Jack,9426,Smith,31934,Consumer,CO,8943 Thunder Close,80013,5,Golf,39.49591446,-98.98998261,Europe,Fontenay-aux-Roses,Francia,9426,10/10/2015 2:45,19327.0,502.0,50.0,0.25,48326.0,50.0,0.059999999,4.0,200.0,150.0,9.0,Western Europe,Isla de Francia,SUSPECTED_FRAUD,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/13/2015 2:45,Standard Class,0,0,0,1,0,0,39.5,-99.0,EE. UU.,0.23463167141382574,Low,0.23463167141382574,0.35175171341361916,0,8,2,3,0,High,2015-10-10 02:45:00
TRANSFER,2,4,69.15000153,363.9599915,Advance shipping,0,9,Cardio Equipment,Endicott,EE. UU.,Rebecca,6050,Arnold,150677,Consumer,NY,8775 Wishing Pony Byway,13760,3,Footwear,42.07463837,-76.1240387,Europe,Pescara,Italia,6050,8/28/2015 21:54,16436.0,191.0,36.0,0.090000004,41034.0,99.98999786,0.189999998,4.0,399.9599915,363.9599915,69.15000153,Southern Europe,Abruzos,PENDING,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/30/2015 21:54,Standard Class,0,0,0,1,0,0,42.1,-76.1,EE. UU.,0.18234050685742542,Low,0.18234050685742542,0.35175171341361916,0,5,0,3,0,Low,2015-08-28 21:54:00
DEBIT,3,4,-93.73000336,468.6700134,Advance shipping,0,68,Garden,Sunnyvale,EE. UU.,Yoshi,15475,Best,134654,Corporate,CA,7381 Dusty Beacon Walk,94087,6,Outdoors,39.16856766,-121.0644913,Pacific Asia,Hobart,Australia,15475,11/15/2017 21:07,71922.0,1355.0,63.90999985,0.119999997,175237.0,532.5800171,-0.200000003,1.0,532.5800171,468.6700134,-93.73000336,Oceania,Tasmania,COMPLETE,1355.0,68.0,Lawn mower,532.5800171,11/18/2017 21:07,Standard Class,0,0,1,1,0,0,39.2,-121.1,EE. UU.,0.26112701263866617,Low,0.26112701263866617,0.35175171341361916,0,2,0,3,0,Low,2017-11-15 21:07:00
DEBIT,2,4,41.18000031,124.7900009,Advance shipping,0,18,Men's Footwear,Morristown,EE. UU.,Diana,289,Richards,107012,Corporate,NJ,3593 Easy Embers Field,7960,4,Apparel,40.80119324,-74.48561096,Pacific Asia,Jerusalén,Israel,289,9/3/2016 13:41,41896.0,403.0,5.199999809,0.039999999,104577.0,129.9900055,0.330000013,1.0,129.9900055,124.7900009,41.18000031,West Asia,Jerusalén,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,9/5/2016 13:41,Standard Class,0,0,0,0,0,0,40.8,-74.5,EE. UU.,0.16920888412344148,Low,0.16920888412344148,0.35175171341361916,0,2,0,3,0,Low,2016-09-03 13:41:00
DEBIT,5,4,45.75999832,114.3899994,Late delivery,1,18,Men's Footwear,Methuen,EE. UU.,Mary,1293,Carey,39482,Corporate,MA,9761 Broad Crossing,1844,4,Apparel,42.72396851,-71.18476868,Pacific Asia,Gold Coast,Australia,1293,3/30/2016 23:32,31169.0,403.0,15.60000038,0.119999997,77899.0,129.9900055,0.400000006,1.0,129.9900055,114.3899994,45.75999832,Oceania,Queensland,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/4/2016 23:32,Standard Class,1,1,0,0,0,0,42.7,-71.2,EE. UU.,0.5245100858381613,Low,0.5245100858381613,0.35175171341361916,0,2,1,3,0,Low,2016-03-30 23:32:00
DEBIT,2,2,-6.0,239.9799957,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Kimberly,4851,Mcgrath,124197,Consumer,PR,164 Stony Field,725,7,Fan Shop,18.21872711,-66.37054443,LATAM,Tlalpan,México,4851,3/4/2015 9:43,4276.0,957.0,60.0,0.200000003,10694.0,299.980011,-0.029999999,1.0,299.980011,239.9799957,-6.0,Central America,Distrito Federal,COMPLETE,957.0,43.0,Diamondback Women's Serene Classic Comfort Bi,299.980011,3/6/2015 9:43,Second Class,0,0,1,1,0,0,18.2,-66.4,Puerto Rico,0.35985464042576076,Low,0.35985464042576076,0.4874795469539309,1,2,3,2,0,Low,2015-03-04 09:43:00
TRANSFER,2,4,125.2699966,298.25,Advance shipping,0,73,Sporting Goods,Cupertino,EE. UU.,Chloe,19399,Nichols,131245,Home Office,CA,3538 Rustic Dale Run,95014,2,Fitness,37.32138825,-122.0307388,Pacific Asia,Bangalore,India,19399,1/12/2018 3:52,75846.0,1360.0,29.5,0.090000004,179161.0,327.75,0.419999987,1.0,327.75,298.25,125.2699966,South Asia,Karnataka,PROCESSING,1360.0,73.0,Smart watch ,327.75,1/14/2018 3:52,Standard Class,0,0,0,0,0,0,37.3,-122.0,EE. UU.,0.1685128424944618,Low,0.1685128424944618,0.35175171341361916,0,7,0,3,0,Low,2018-01-12 03:52:00
DEBIT,3,2,129.7400055,370.6700134,Late delivery,1,62,Cameras ,Caguas,Puerto Rico,Mara,13080,Duffy,167825,Consumer,PR,4896 Honey Wood ,725,10,Technology,18.2920475,-66.0370636,Europe,Messina,Italia,13080,10/11/2017 22:03,69527.0,1349.0,81.37000275,0.180000007,172842.0,452.0400085,0.349999994,1.0,452.0400085,370.6700134,129.7400055,Southern Europe,Sicilia,COMPLETE,1349.0,62.0,Web Camera,452.0400085,10/14/2017 22:03,Second Class,0,1,0,1,0,0,18.3,-66.0,Puerto Rico,0.6315611036020966,High,0.6315611036020966,0.4874795469539309,1,2,1,2,2,Low,2017-10-11 22:03:00
PAYMENT,6,2,-170.0,212.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,Mary,9029,Bryan,23746,Home Office,PR,285 Crystal Circuit,725,5,Golf,18.26050758,-66.37062073,Europe,The Hague,Países Bajos,9029,8/25/2017 10:44,66275.0,502.0,37.5,0.150000006,165673.0,50.0,-0.800000012,5.0,250.0,212.5,-170.0,Western Europe,Holanda Meridional,PENDING_PAYMENT,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,8/31/2017 10:44,Second Class,1,1,1,1,0,0,18.3,-66.4,Puerto Rico,0.7591878589662628,High,0.7591878589662628,0.4874795469539309,1,6,1,2,2,Low,2017-08-25 10:44:00
DEBIT,3,4,20.45999908,232.5,Advance shipping,0,24,Women's Apparel,New York,EE. UU.,Ruth,336,Armstrong,142758,Consumer,NY,6146 Dewy Jetty,10029,5,Golf,40.6487999,-73.94863892,Europe,Six-Fours-les-Plages,Francia,336,10/21/2015 13:46,20112.0,502.0,17.5,0.07,50268.0,50.0,0.090000004,5.0,250.0,232.5,20.45999908,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/24/2015 13:46,Standard Class,0,0,0,0,0,0,40.6,-73.9,EE. UU.,0.2134711272172962,Low,0.2134711272172962,0.35175171341361916,0,2,0,3,0,High,2015-10-21 13:46:00
DEBIT,4,4,46.38999939,159.9600067,Shipping on time,0,29,Shop By Sport,Santa Ana,EE. UU.,Mary,11459,Smith,133016,Consumer,CA,1801 Jagged Dale Park,92703,5,Golf,33.63597488,-117.9125671,LATAM,Santa Ana,El Salvador,11459,3/28/2017 11:59,56003.0,627.0,39.99000168,0.200000003,140020.0,39.99000168,0.289999992,5.0,199.9499969,159.9600067,46.38999939,Central America,Santa Ana,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,4/1/2017 11:59,Standard Class,0,0,0,1,0,0,33.6,-117.9,EE. UU.,0.2554115060846662,Low,0.2554115060846662,0.35175171341361916,0,2,3,3,0,Low,2017-03-28 11:59:00
TRANSFER,6,4,-110.8099976,151.1699982,Late delivery,1,17,Cleats,Aurora,EE. UU.,Mary,9345,Branch,114653,Corporate,CO,4767 Wishing Round,80013,4,Apparel,39.49591446,-98.98998261,Africa,Kinshasa,República Democrática del Congo,9345,1/8/2017 22:05,50620.0,365.0,28.79999924,0.159999996,126497.0,59.99000168,-0.730000019,3.0,179.9700012,151.1699982,-110.8099976,Central Africa,Kinshasa,PROCESSING,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,1/14/2017 22:05,Standard Class,1,1,1,0,0,0,39.5,-99.0,EE. UU.,0.5935188069025148,Medium,0.5935188069025148,0.35175171341361916,0,7,1,3,1,Low,2017-01-08 22:05:00
PAYMENT,6,4,44.97999954,95.69999695,Late delivery,1,7,Hockey,Provo,EE. UU.,Andrea,6370,Smith,154367,Corporate,UT,8382 Rustic Branch Dale,84604,2,Fitness,40.3957901,-111.5488815,Africa,Kinshasa,República Democrática del Congo,6370,11/21/2016 21:27,47330.0,135.0,14.30000019,0.129999995,118318.0,22.0,0.469999999,5.0,110.0,95.69999695,44.97999954,Central Africa,Kinshasa,PENDING_PAYMENT,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,11/27/2016 21:27,Standard Class,1,1,0,0,0,0,40.4,-111.5,EE. UU.,0.557217758270506,Medium,0.557217758270506,0.35175171341361916,0,6,1,3,1,Medium,2016-11-21 21:27:00
DEBIT,4,4,54.79999924,188.9499969,Shipping on time,0,29,Shop By Sport,Bartlett,EE. UU.,Mary,4592,Sanchez,174574,Consumer,IL,8797 Burning Leaf Swale,60103,5,Golf,41.99511337,-88.17980957,LATAM,Surubim,Brasil,4592,5/30/2015 8:43,10233.0,627.0,11.0,0.059999999,25586.0,39.99000168,0.289999992,5.0,199.9499969,188.9499969,54.79999924,South America,Pernambuco,COMPLETE,627.0,29.0,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,6/3/2015 8:43,Standard Class,0,0,0,0,0,0,42.0,-88.2,EE. UU.,0.23685936967915985,Low,0.23685936967915985,0.35175171341361916,0,2,3,3,0,Low,2015-05-30 08:43:00
PAYMENT,4,4,1.440000057,57.59000015,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Elizabeth,1294,Smith,26179,Home Office,PR,7108 Cinder Road,725,4,Apparel,18.29356575,-66.3705368,Pacific Asia,Estambul,Turquía,1294,9/28/2016 4:42,43583.0,365.0,2.400000095,0.039999999,108840.0,59.99000168,0.029999999,1.0,59.99000168,57.59000015,1.440000057,West Asia,Estambul,PAYMENT_REVIEW,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,10/2/2016 4:42,Standard Class,0,0,1,0,0,0,18.3,-66.4,Puerto Rico,0.24131267521020147,Low,0.24131267521020147,0.4874795469539309,1,4,3,3,0,Low,2016-09-28 04:42:00
TRANSFER,4,4,15.89999962,317.9200134,Shipping on time,0,73,Sporting Goods,Caguas,Puerto Rico,Karyn,16771,Beach,38580,Corporate,PR,3567 Rocky Grove,725,2,Fitness,18.24084473,-66.0370636,Pacific Asia,Patna,India,16771,12/4/2017 19:10,73218.0,1360.0,9.829999924,0.029999999,176533.0,327.75,0.050000001,1.0,327.75,317.9200134,15.89999962,South Asia,Bihar,PENDING,1360.0,73.0,Smart watch ,327.75,12/8/2017 19:10,Standard Class,0,0,0,0,0,0,18.2,-66.0,Puerto Rico,0.24310557625042561,Low,0.24310557625042561,0.4874795469539309,1,5,3,3,0,Low,2017-12-04 19:10:00
TRANSFER,6,4,-255.9700012,319.9700012,Shipping canceled,0,9,Cardio Equipment,San Jose,EE. UU.,Marilyn,9897,Smith,163460,Consumer,CA,2469 Blue Brook Crossing,95127,3,Footwear,37.37883377,-121.8303375,LATAM,Culiacán,México,9897,3/13/2017 20:35,55000.0,191.0,79.98999786,0.200000003,137547.0,99.98999786,-0.800000012,4.0,399.9599915,319.9700012,-255.9700012,Central America,Sinaloa,CANCELED,191.0,9.0,Nike Men's Free 5.0+ Running Shoe,99.98999786,3/19/2017 20:35,Standard Class,1,0,1,1,0,1,37.4,-121.8,EE. UU.,0.39950727060166713,Low,0.39950727060166713,0.35175171341361916,0,0,2,3,0,Medium,2017-03-13 20:35:00
DEBIT,4,4,36.47000122,107.8899994,Shipping on time,0,18,Men's Footwear,Fullerton,EE. UU.,Mary,10087,Myers,175838,Corporate,CA,9397 Little Goose Subdivision,92833,4,Apparel,33.86329651,-117.9716263,Pacific Asia,Manila,Filipinas,10087,11/27/2015 10:44,22638.0,403.0,22.10000038,0.170000002,56643.0,129.9900055,0.340000004,1.0,129.9900055,107.8899994,36.47000122,Southeast Asia,Capital Nacional,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,12/1/2015 10:44,Standard Class,0,0,0,0,0,0,33.9,-118.0,EE. UU.,0.24665634741837103,Low,0.24665634741837103,0.35175171341361916,0,2,3,3,0,Medium,2015-11-27 10:44:00
DEBIT,6,4,-480.5799866,232.5,Late delivery,1,24,Women's Apparel,Levittown,EE. UU.,Mary,10589,Smith,49506,Consumer,NY,7676 Quaking Run,11756,5,Golf,40.72494888,-73.52056122,LATAM,Ilopango,El Salvador,10589,3/8/2015 4:27,4535.0,502.0,17.5,0.07,11356.0,50.0,-2.069999933,5.0,250.0,232.5,-480.5799866,Central America,San Salvador,COMPLETE,502.0,24.0,Nike Men's Dri-FIT Victory Golf Polo,50.0,3/14/2015 4:27,Standard Class,1,1,1,0,0,0,40.7,-73.5,EE. UU.,0.6527881632783132,High,0.6527881632783132,0.35175171341361916,0,2,1,3,2,High,2015-03-08 04:27:00
PAYMENT,2,4,2.519999981,126.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Anthony,6746,Sanchez,180415,Home Office,PR,6036 Noble Blossom Wynd,725,4,Apparel,18.2505703,-66.37058258,Europe,Tours,Francia,6746,8/24/2015 4:03,16111.0,403.0,3.900000095,0.029999999,40239.0,129.9900055,0.02,1.0,129.9900055,126.0899963,2.519999981,Western Europe,Centro-Valle de Loira,PENDING_PAYMENT,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/26/2015 4:03,Standard Class,0,0,1,0,0,0,18.3,-66.4,Puerto Rico,0.17533583725622456,Low,0.17533583725622456,0.4874795469539309,1,6,0,3,0,Medium,2015-08-24 04:03:00
DEBIT,4,4,72.55999756,268.7600098,Shipping on time,0,73,Sporting Goods,Miami,EE. UU.,Fatima,16651,Holt,174738,Consumer,FL,1927 Harvest Lane,33175,2,Fitness,25.74613953,-80.39176178,Pacific Asia,Newcastle,Australia,16651,12/3/2017 1:08,73098.0,1360.0,59.0,0.180000007,176413.0,327.75,0.270000011,1.0,327.75,268.7600098,72.55999756,Oceania,Nueva Gales del Sur,COMPLETE,1360.0,73.0,Smart watch ,327.75,12/7/2017 1:08,Standard Class,0,0,0,1,0,0,25.7,-80.4,EE. UU.,0.26192870806624186,Low,0.26192870806624186,0.35175171341361916,0,2,3,3,0,Low,2017-12-03 01:08:00
PAYMENT,4,4,-12.96000004,57.59000015,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,Mary,12037,Mccann,7368,Home Office,PR,7640 Honey Apple Route,725,4,Apparel,18.22578239,-66.37059021,LATAM,Santo Domingo,República Dominicana,12037,1/10/2015 0:09,618.0,365.0,2.400000095,0.039999999,1507.0,59.99000168,-0.230000004,1.0,59.99000168,57.59000015,-12.96000004,Caribbean,Santo Domingo,PENDING_PAYMENT,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,1/14/2015 0:09,Standard Class,0,0,1,0,0,0,18.2,-66.4,Puerto Rico,0.2438796666023093,Low,0.2438796666023093,0.4874795469539309,1,6,3,3,0,Low,2015-01-10 00:09:00
DEBIT,2,2,46.70999908,128.6900024,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,2918,Myers,118431,Consumer,PR,2519 Cinder Orchard,725,4,Apparel,18.20765305,-66.37055969,Europe,Parma,Italia,2918,8/14/2015 2:18,15421.0,403.0,1.299999952,0.01,38552.0,129.9900055,0.360000014,1.0,129.9900055,128.6900024,46.70999908,Southern Europe,Emilia-Romaña,COMPLETE,403.0,18.0,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/16/2015 2:18,Second Class,0,0,0,0,0,0,18.2,-66.4,Puerto Rico,0.3159289707866087,Low,0.3159289707866087,0.4874795469539309,1,2,3,2,0,Medium,2015-08-14 02:18:00
DEBIT,5,4,21.51000023,82.70999908,Late delivery,1,72,Pet Supplies,Dorchester Center,EE. UU.,Melanie,19177,Lan,148443,Corporate,MA,3072 Umber Cape,2124,11,Pet Shop,40.28383255,-75.08702087,Pacific Asia,Geelong,Australia,19177,1/8/2018 22:06,75624.0,1359.0,1.690000057,0.02,178939.0,84.40000153,0.25999999,1.0,84.40000153,82.70999908,21.51000023,Oceania,Victoria,ON_HOLD,1359.0,72.0,Adult dog supplies,84.40000153,1/13/2018 22:06,Standard Class,1,1,0,0,0,0,40.3,-75.1,EE. UU.,0.5206506171473294,Low,0.5206506171473294,0.35175171341361916,0,3,1,3,0,Low,2018-01-08 22:06:00
DEBIT,3,4,102.0500031,377.980011,Advance shipping,0,45,Fishing,Oxnard,EE. UU.,Christopher,6992,Thompson,108025,Corporate,CA,9375 Cozy Nook,93030,7,Fan Shop,34.19825363,-119.1806412,Pacific Asia,Port Macquarie,Australia,6992,12/30/2015 13:40,24907.0,1004.0,22.0,0.059999999,62413.0,399.980011,0.270000011,1.0,399.980011,377.980011,102.0500031,Oceania,Nueva Gales del Sur,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,1/2/2016 13:40,Standard Class,0,0,0,0,0,0,34.2,-119.2,EE. UU.,0.2015736834997101,Low,0.2015736834997101,0.35175171341361916,0,2,0,3,0,Low,2015-12-30 13:40:00
DEBIT,3,2,108.8899994,299.9899902,Late delivery,1,45,Fishing,Caguas,Puerto Rico,Jack,4279,Meyer,93516,Consumer,PR,6080 Old Bay,725,7,Fan Shop,18.29564285,-66.37054443,Europe,Rome,Italia,4279,10/20/2015 23:45,20072.0,1004.0,100.0,0.25,50169.0,399.980011,0.360000014,1.0,399.980011,299.9899902,108.8899994,Southern Europe,Lacio,COMPLETE,1004.0,45.0,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,10/23/2015 23:45,Second Class,0,1,0,1,0,0,18.3,-66.4,Puerto Rico,0.6462367161956237,High,0.6462367161956237,0.4874795469539309,1,2,1,2,2,Low,2015-10-20 23:45:00
TRANSFER,3,4,-213.2899933,96.94999695,Advance shipping,0,36,Golf Balls,Caguas,Puerto Rico,Juan,39,Mckinney,6901,Consumer,PR,7274 Blue Wagon  Villas,725,6,Outdoors,18.22408485,-66.04698181,Pacific Asia,Nom Pen,Camboya,39,2/26/2016 2:02,28847.0,804.0,3.0,0.029999999,72177.0,19.98999977,-2.200000048,5.0,99.94999695,96.94999695,-213.2899933,Southeast Asia,Nom Pen,PROCESSING,804.0,36.0,Glove It Women's Imperial Golf Glove,19.98999977,2/29/2016 2:02,Standard Class,0,0,1,0,0,0,18.2,-66.0,Puerto Rico,0.246610758112844,Low,0.246610758112844,0.4874795469539309,1,7,0,3,0,Low,2016-02-26 02:02:00
CASH,2,1,15.14999962,36.95999908,Late delivery,1,7,Hockey,Caguas,Puerto Rico,Catherine,8755,Lutz,145345,Consumer,PR,9729 Middle Shadow Run,725,2,Fitness,18.20644951,-66.37060547,LATAM,Progreso,México,8755,4/18/2015 2:49,7339.0,135.0,7.039999962,0.159999996,18388.0,22.0,0.409999996,2.0,44.0,36.95999908,15.14999962,Central America,Yucatán,CLOSED,135.0,7.0,Nike Dri-FIT Crew Sock 6 Pack,22.0,4/20/2015 2:49,First Class,0,1,0,0,0,0,18.2,-66.4,Puerto Rico,0.5749314307141374,Medium,0.5749314307141374,0.4874795469539309,1,1,1,0,1,Low,2015-04-18 02:49:00
PAYMENT,3,4,5.699999809,56.99000168,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,James,8027,Smith,116976,Home Office,PR,9451 Bright Walk,725,4,Apparel,18.26667023,-66.37062073,Pacific Asia,Ajmer,India,8027,12/16/2015 15:06,23952.0,365.0,3.0,0.050000001,59959.0,59.99000168,0.100000001,1.0,59.99000168,56.99000168,5.699999809,South Asia,Rajastán,PENDING_PAYMENT,365.0,17.0,Perfect Fitness Perfect Rip Deck,59.99000168,12/19/2015 15:06,Standard Class,0,0,1,0,0,0,18.3,-66.4,Puerto Rico,0.20757288148215752,Low,0.20757288148215752,0.4874795469539309,1,6,0,3,0,High,2015-12-16 15:06:00
DEBIT,5,4,7.75,123.0,Late delivery,1,29,Shop By Sport,El Paso,EE. UU.,Mary,7979,Smith,102103,Consumer,TX,9595 Lazy Link,79907,5,Golf,31.72096634,-106.3431778,LATAM,San Salvador,El Salvador,7979,4/17/2015 2:18,7269.0,642.0,27.0,0.180000007,18205.0,30.0,0.059999999,5.0,150.0,123.0,7.75,Central America,San Salvador,COMPLETE,642.0,29.0,Columbia Men's PFG Anchor Tough T-Shirt,30.0,4/22/2015 2:18,Standard Class,1,1,1,0,0,0,31.7,-106.3,EE. UU.,0.5379917553176032,Low,0.5379917553176032,0.35175171341361916,0,2,1,3,0,Medium,2015-04-17 02:18:00
DEBIT,5,4,32.79999924,172.6600037,Late delivery,1,76,Women's Clothing,Santa Cruz,EE. UU.,Ifeoma,17347,Kramer,118814,Corporate,CA,2929 Easy Barn Byway,95060,4,Apparel,36.95898438,-122.0321121,Pacific Asia,Wagga Wagga,Australia,17347,12/13/2017 4:58,73794.0,1363.0,43.15999985,0.200000003,177109.0,215.8200073,0.189999998,1.0,215.8200073,172.6600037,32.79999924,Oceania,Nueva Gales del Sur,COMPLETE,1363.0,76.0,Summer dresses,215.8200073,12/18/2017 4:58,Standard Class,1,1,0,1,0,0,37.0,-122.0,EE. UU.,0.5430321423049757,Medium,0.5430321423049757,0.35175171341361916,0,2,1,3,1,Low,2017-12-13 04:58:00
DEBIT,4,4,1.299999952,21.73999977,Shipping on time,0,5,Lacrosse,San Jose,EE. UU.,Thomas,5210,Kelly,89063,Corporate,CA,9077 Little Swale,95112,2,Fitness,37.33271027,-121.8783722,USCA,San Francisco,Estados Unidos,5210,6/26/2016 18:30,37183.0,93.0,3.25,0.129999995,92795.0,24.98999977,0.059999999,1.0,24.98999977,21.73999977,1.299999952,West of USA ,California,COMPLETE,93.0,5.0,Under Armour Men's Tech II T-Shirt,24.98999977,6/30/2016 18:30,Standard Class,0,0,1,0,0,0,37.3,-121.9,EE. UU.,0.24183763203360564,Low,0.24183763203360564,0.35175171341361916,0,2,3,3,0,Low,2016-06-26 18:30:00
